record_id,hospital_id,procedure_id,period_id,patient_count,p50_wait_days,p90_wait_days,pct_within_benchmark,data_completeness
4770,96,1,10,589,107.6,192.5,75.6,Complete
4771,96,2,1,444,95.5,180.8,99.3,Complete
4772,96,2,2,232,121.6,203.4,86.6,Complete
4773,96,2,3,323,135.8,230.0,64.1,Complete
4774,96,2,4,231,107.5,188.9,93.1,Complete
4775,96,2,5,163,96.0,210.3,83.2,Complete
4776,96,2,6,333,102.2,207.4,80.7,Complete
4777,96,2,7,263,134.1,297.1,60.1,Complete
4778,96,2,8,140,126.5,253.6,72.2,Complete
4779,96,2,9,124,123.0,216.2,77.5,Complete
4780,96,2,10,383,98.5,194.1,89.5,Complete
4781,96,3,1,405,1.1,2.2,94.0,Complete
4782,96,3,2,443,1.1,2.0,82.5,Complete
4783,96,3,3,531,1.1,2.3,81.6,Partial
4784,96,3,4,567,1.1,2.3,89.7,Complete
4785,96,3,5,557,1.1,2.3,81.2,Complete
4786,96,3,6,600,1.3,2.2,84.8,Complete
4787,96,3,7,583,1.8,3.5,52.9,Estimated
4788,96,3,8,476,1.6,3.1,66.1,Complete
4789,96,3,9,658,1.2,2.1,85.4,Complete
4790,96,3,10,471,1.1,2.0,89.6,Complete
4791,96,4,1,187,83.2,149.0,78.6,Estimated
4792,96,4,2,347,57.8,122.8,82.2,Complete
4793,96,4,3,194,73.5,136.3,71.1,Complete
4794,96,4,4,424,77.1,134.7,68.3,Complete
4795,96,4,5,161,54.0,110.7,82.0,Complete
4796,96,4,6,244,57.1,116.7,87.1,Complete
4797,96,4,7,291,96.7,164.8,69.0,Complete
4798,96,4,8,276,88.0,187.8,49.5,Complete
4799,96,4,9,316,59.7,103.0,87.1,Partial
4800,96,4,10,482,63.1,126.6,82.7,Complete
4801,96,5,1,150,17.1,30.7,84.6,Complete
4802,96,5,2,223,15.5,29.7,88.7,Complete
4803,96,5,3,204,15.7,28.4,89.5,Complete
4804,96,5,4,335,19.2,34.5,74.2,Partial
4805,96,5,5,438,15.1,32.5,75.3,Complete
4806,96,5,6,287,16.2,32.8,73.2,Complete
4807,96,5,7,215,24.7,49.2,56.5,Partial
4808,96,5,8,247,25.7,49.4,56.6,Complete
4809,96,5,9,683,14.9,31.3,84.1,Complete
4810,96,5,10,359,17.6,31.4,73.3,Complete
4811,96,6,1,517,7.8,16.9,68.9,Complete
4812,96,6,2,315,9.6,17.1,80.3,Complete
4813,96,6,3,351,8.9,16.1,88.7,Complete
4814,96,6,4,369,8.8,17.6,75.8,Complete
4815,96,6,5,411,7.0,15.1,81.1,Complete
4816,96,6,6,532,7.8,15.3,88.4,Complete
4817,96,6,7,772,9.6,20.5,62.5,Complete
4818,96,6,8,398,11.8,26.1,53.4,Complete
4819,96,6,9,434,7.5,13.7,84.9,Complete
4820,96,6,10,481,9.4,16.2,74.6,Complete
4821,96,7,1,253,18.5,34.6,81.7,Complete
4822,96,7,2,151,13.9,30.6,92.4,Complete
4823,96,7,3,450,14.4,28.4,96.1,Complete
4824,96,7,4,312,18.6,34.1,81.6,Complete
4825,96,7,5,722,16.7,32.0,72.4,Complete
4826,96,7,6,514,17.8,32.8,77.5,Complete
4827,96,7,7,85,28.4,49.0,52.0,Complete
4828,96,7,8,188,19.8,40.7,61.0,Complete
4829,96,7,9,542,16.6,28.6,97.5,Complete
4830,96,7,10,296,19.8,34.3,67.3,Partial
4831,96,8,1,391,18.8,36.8,68.2,Complete
4832,96,8,2,580,16.9,32.8,86.2,Complete
4833,96,8,3,312,20.4,39.2,67.6,Partial
4834,96,8,4,343,16.5,30.5,94.9,Complete
4835,96,8,5,494,22.6,39.8,77.4,Complete
4836,96,8,6,353,15.9,28.2,89.9,Complete
4837,96,8,7,301,28.2,50.0,59.8,Partial
4838,96,8,8,214,20.6,40.2,74.8,Complete
4839,96,8,9,520,14.6,28.1,93.3,Partial
4840,96,8,10,430,18.3,33.0,87.2,Complete
4841,97,8,1,14,28.9,48.6,64.2,Complete
4842,97,8,2,10,22.7,45.2,63.8,Complete
4843,97,8,3,10,34.4,58.7,52.9,Estimated
4844,97,8,4,23,23.8,44.0,65.0,Complete
4845,97,8,5,44,36.3,60.9,45.3,Complete
4846,97,8,6,18,26.0,50.8,52.5,Complete
4847,97,8,7,18,39.8,69.3,41.1,Complete
4848,97,8,8,16,34.5,63.0,49.3,Complete
4849,97,8,9,18,24.8,44.6,59.4,Complete
4850,97,8,10,16,31.6,57.0,43.0,Complete
4851,98,1,1,70,139.8,242.9,71.5,Estimated
4852,98,1,2,85,106.7,233.7,72.2,Complete
4853,98,1,3,90,104.1,206.6,83.7,Complete
4854,98,1,4,77,111.1,203.3,82.4,Partial
4855,98,1,5,61,134.3,236.8,79.5,Complete
4856,98,1,6,59,110.4,199.2,75.1,Partial
4857,98,1,7,28,172.3,309.1,49.4,Complete
4858,98,1,8,76,168.4,351.0,49.6,Complete
4859,98,1,9,135,122.9,260.7,72.5,Complete
4860,98,1,10,49,106.3,210.5,81.4,Complete
4861,98,2,1,101,103.4,204.7,91.1,Complete
4862,98,2,2,86,112.1,230.8,66.1,Partial
4863,98,2,3,70,134.8,273.6,59.3,Complete
4864,98,2,4,100,120.8,227.8,65.6,Estimated
4865,98,2,5,93,128.7,234.3,69.5,Complete
4866,98,2,6,67,95.5,202.4,72.1,Partial
4867,98,2,7,47,131.9,288.5,62.8,Complete
4868,98,2,8,43,159.4,331.1,56.5,Complete
4869,98,2,9,145,107.9,195.2,82.1,Complete
4870,98,2,10,106,108.4,203.5,86.5,Complete
4871,98,3,1,85,1.6,2.8,59.8,Partial
4872,98,3,2,128,1.1,2.5,76.2,Complete
4873,98,3,3,152,1.5,2.8,67.4,Partial
4874,98,3,4,156,1.3,2.8,62.8,Complete
4875,98,3,5,157,1.4,2.6,80.7,Complete
4876,98,3,6,109,1.5,2.8,57.8,Complete
4877,98,3,7,103,1.7,3.5,53.5,Complete
4878,98,3,8,93,2.0,3.4,49.9,Complete
4879,98,3,9,158,1.5,2.9,66.9,Complete
4880,98,3,10,184,1.3,2.9,60.8,Partial
4881,98,4,1,87,93.4,173.7,61.8,Complete
4882,98,4,2,81,94.5,172.8,64.5,Complete
4883,98,4,3,118,69.8,125.8,76.7,Complete
4884,98,4,4,88,73.3,145.1,64.1,Complete
4885,98,4,5,61,79.2,155.9,63.4,Estimated
4886,98,4,6,77,78.5,148.8,63.5,Complete
4887,98,4,7,42,117.3,229.2,43.9,Complete
4888,98,4,8,42,128.4,217.7,51.0,Complete
4889,98,4,9,132,73.0,135.5,84.4,Partial
4890,98,4,10,103,69.2,135.9,75.5,Complete
4891,98,5,1,151,14.4,31.4,76.6,Complete
4892,98,5,2,114,23.3,39.8,59.0,Complete
4893,98,5,3,135,16.8,34.1,73.9,Partial
4894,98,5,4,100,17.3,32.4,84.9,Complete
4895,98,5,5,96,17.6,35.9,64.5,Partial
4896,98,5,6,67,15.4,30.2,92.2,Complete
4897,98,5,7,19,29.2,56.5,44.8,Partial
4898,98,5,8,63,25.9,55.5,47.1,Complete
4899,98,5,9,78,14.4,31.2,79.4,Complete
4900,98,5,10,55,17.9,33.3,72.0,Complete
4901,98,6,1,97,9.7,18.5,72.1,Complete
4902,98,6,2,113,8.6,18.6,73.9,Complete
4903,98,6,3,112,12.4,20.9,58.2,Complete
4904,98,6,4,125,9.5,19.9,72.2,Complete
4905,98,6,5,82,9.6,17.5,71.0,Complete
4906,98,6,6,125,11.5,19.1,68.9,Complete
4907,98,6,7,112,15.4,26.7,45.1,Complete
4908,98,6,8,125,13.3,23.0,61.3,Complete
4909,98,6,9,93,7.9,15.7,80.4,Complete
4910,98,6,10,177,9.4,18.3,70.8,Partial
4911,98,7,1,83,19.1,41.0,63.8,Estimated
4912,98,7,2,122,21.4,38.6,65.5,Complete
4913,98,7,3,116,17.0,32.6,77.7,Complete
4914,98,7,4,86,18.6,31.4,83.5,Complete
4915,98,7,5,106,15.2,33.1,77.2,Complete
4916,98,7,6,120,19.5,37.7,73.0,Complete
4917,98,7,7,24,32.4,54.1,51.1,Complete
4918,98,7,8,33,23.0,47.8,52.0,Complete
4919,98,7,9,86,16.8,32.8,88.6,Estimated
4920,98,7,10,53,22.6,38.8,66.7,Complete
4921,98,8,1,106,17.7,33.5,92.6,Complete
4922,98,8,2,57,18.6,33.1,86.9,Complete
4923,98,8,3,65,26.7,45.2,58.7,Complete
4924,98,8,4,45,23.9,40.7,74.0,Partial
4925,98,8,5,57,26.0,43.6,65.2,Complete
4926,98,8,6,102,22.5,40.0,69.3,Complete
4927,98,8,7,31,25.7,56.2,50.0,Complete
4928,98,8,8,14,26.7,54.2,49.9,Complete
4929,98,8,9,75,20.7,35.9,67.4,Complete
4930,98,8,10,102,17.3,35.1,74.9,Complete
4931,99,1,1,138,104.5,190.2,77.3,Complete
4932,99,1,2,82,109.0,230.1,70.2,Complete
4933,99,1,3,104,115.3,208.8,89.7,Complete
4934,99,1,4,60,103.9,223.5,74.2,Complete
4935,99,1,5,106,82.2,173.6,86.7,Complete
4936,99,1,6,65,89.8,176.5,83.5,Complete
4937,99,1,7,73,124.4,260.6,63.3,Complete
4938,99,1,8,73,163.9,339.0,49.2,Complete
4939,99,1,9,121,83.8,169.1,100.0,Complete
4940,99,1,10,150,99.8,204.1,91.9,Complete
4941,99,2,1,37,91.5,186.6,80.8,Complete
4942,99,2,2,119,128.8,229.2,65.7,Complete
4943,99,2,3,136,132.1,239.3,75.0,Complete
4944,99,2,4,177,102.7,180.6,84.0,Complete
4945,99,2,5,58,104.5,216.9,74.2,Complete
4946,99,2,6,163,102.6,187.8,97.0,Complete
4947,99,2,7,92,188.5,323.9,53.3,Complete
4948,99,2,8,141,142.4,288.6,61.5,Complete
4949,99,2,9,107,99.3,176.9,100.0,Complete
4950,99,2,10,165,87.7,171.3,100.0,Complete
4951,99,3,1,116,1.5,2.4,71.5,Complete
4952,99,3,2,162,1.1,2.1,76.9,Complete
4953,99,3,3,150,1.2,2.5,67.4,Complete
4954,99,3,4,162,1.2,2.2,89.8,Complete
4955,99,3,5,129,1.5,2.6,75.8,Complete
4956,99,3,6,188,1.4,2.6,63.5,Complete
4957,99,3,7,167,1.8,3.3,57.6,Complete
4958,99,3,8,235,1.6,2.9,72.0,Complete
4959,99,3,9,227,1.1,2.1,88.3,Complete
4960,99,3,10,164,0.9,2.0,88.8,Complete
4961,99,4,1,62,60.1,119.4,98.2,Complete
4962,99,4,2,61,61.7,123.2,84.5,Complete
4963,99,4,3,57,60.6,130.0,85.6,Complete
4964,99,4,4,161,54.2,114.7,81.2,Complete
4965,99,4,5,161,72.3,148.8,75.8,Complete
4966,99,4,6,46,78.8,131.8,77.3,Complete
4967,99,4,7,41,84.5,177.5,64.2,Complete
4968,99,4,8,50,77.9,163.1,61.1,Partial
4969,99,4,9,120,74.4,138.2,68.3,Complete
4970,99,4,10,184,66.7,135.7,67.4,Complete
4971,99,5,1,160,17.8,37.3,61.9,Complete
4972,99,5,2,77,20.9,36.1,78.1,Estimated
4973,99,5,3,114,15.6,33.8,66.6,Partial
4974,99,5,4,72,20.6,35.3,80.2,Partial
4975,99,5,5,117,18.5,33.9,84.4,Complete
4976,99,5,6,125,15.7,29.7,79.1,Partial
4977,99,5,7,76,23.6,45.8,59.1,Complete
4978,99,5,8,40,22.4,43.1,65.5,Partial
4979,99,5,9,169,15.1,33.0,73.7,Complete
4980,99,5,10,173,16.0,27.9,100.0,Complete
4981,99,6,1,157,8.5,15.4,85.7,Complete
4982,99,6,2,227,7.5,16.4,86.3,Complete
4983,99,6,3,134,8.3,16.7,78.6,Complete
4984,99,6,4,182,6.4,14.1,82.0,Complete
4985,99,6,5,151,8.1,17.6,79.1,Estimated
4986,99,6,6,262,8.2,15.4,91.1,Complete
4987,99,6,7,235,10.0,21.2,53.0,Complete
4988,99,6,8,224,13.4,25.4,54.5,Complete
4989,99,6,9,299,6.9,15.3,77.0,Complete
4990,99,6,10,243,7.1,12.8,96.3,Complete
4991,99,7,1,49,19.9,36.0,71.2,Complete
4992,99,7,2,134,19.6,33.6,67.5,Complete
4993,99,7,3,43,17.9,35.5,70.5,Complete
4994,99,7,4,152,14.4,30.6,87.6,Complete
4995,99,7,5,186,15.7,30.0,93.3,Partial
4996,99,7,6,43,15.6,33.4,82.5,Partial
4997,99,7,7,45,31.1,52.3,47.0,Complete
4998,99,7,8,39,24.2,49.1,54.1,Complete
4999,99,7,9,78,13.7,28.1,83.2,Complete
5000,99,7,10,171,20.8,35.4,64.3,Complete
5001,99,8,1,102,17.1,33.5,89.4,Partial
5002,99,8,2,91,17.0,37.7,71.4,Complete
5003,99,8,3,53,19.7,34.4,74.0,Complete
5004,99,8,4,146,15.4,31.5,88.5,Estimated
5005,99,8,5,87,19.2,32.0,86.8,Complete
5006,99,8,6,198,18.4,35.6,72.6,Complete
5007,99,8,7,78,29.6,53.0,50.4,Complete
5008,99,8,8,88,26.9,55.7,49.0,Estimated
5009,99,8,9,178,20.1,34.8,75.5,Complete
5010,99,8,10,221,17.9,33.5,75.7,Complete
5011,100,8,1,58,25.8,51.2,48.5,Complete
5012,100,8,2,64,27.1,55.0,45.0,Partial
5013,100,8,3,28,25.3,42.9,71.5,Complete
5014,100,8,4,59,24.0,43.1,62.4,Complete
5015,100,8,5,44,27.9,50.2,53.0,Complete
5016,100,8,6,20,24.9,44.8,60.1,Complete
5017,100,8,7,13,29.0,62.1,38.8,Complete
5018,100,8,8,38,36.3,67.8,43.9,Complete
5019,100,8,9,22,21.1,39.1,79.9,Complete
5020,100,8,10,57,20.9,43.5,67.7,Partial
5021,101,1,1,40,111.1,235.3,69.7,Complete
5022,101,1,2,62,124.0,212.4,73.2,Complete
5023,101,1,3,52,118.0,220.5,82.1,Partial
5024,101,1,4,62,107.4,210.9,75.4,Complete
5025,101,1,5,102,112.3,226.9,71.1,Estimated
5026,101,1,6,58,120.6,214.8,80.4,Complete
5027,101,1,7,21,197.8,331.2,49.9,Complete
5028,101,1,8,39,123.2,257.6,69.2,Complete
5029,101,1,9,85,102.7,223.8,74.6,Partial
5030,101,1,10,88,110.4,200.6,81.2,Complete
5031,101,2,1,64,103.8,181.0,94.6,Complete
5032,101,2,2,104,124.4,225.6,69.1,Complete
5033,101,2,3,52,110.5,195.5,90.6,Complete
5034,101,2,4,45,91.4,192.4,87.5,Complete
5035,101,2,5,72,133.7,228.4,71.7,Complete
5036,101,2,6,47,110.1,192.0,99.4,Complete
5037,101,2,7,31,132.7,268.9,66.4,Complete
5038,101,2,8,22,139.7,245.6,77.0,Complete
5039,101,2,9,91,102.2,171.8,87.8,Partial
5040,101,2,10,51,84.8,181.8,82.1,Complete
5041,101,4,1,62,77.2,145.5,79.8,Complete
5042,101,4,2,54,56.2,109.9,96.5,Complete
5043,101,4,3,75,67.0,136.3,76.8,Complete
5044,101,4,4,81,65.8,131.0,85.4,Complete
5045,101,4,5,48,68.4,131.2,78.9,Complete
5046,101,4,6,121,60.1,125.4,93.6,Complete
5047,101,4,7,36,98.6,193.9,59.6,Complete
5048,101,4,8,14,94.3,169.8,54.7,Complete
5049,101,4,9,31,57.6,117.8,77.9,Complete
5050,101,4,10,76,79.3,137.4,66.4,Partial
5051,101,5,1,66,15.2,28.8,93.0,Complete
5052,101,5,2,66,13.9,27.8,93.4,Complete
5053,101,5,3,87,20.3,35.4,69.0,Complete
5054,101,5,4,107,17.4,37.1,62.6,Complete
5055,101,5,5,113,20.2,34.3,73.2,Complete
5056,101,5,6,92,16.6,33.6,71.5,Complete
5057,101,5,7,33,22.5,38.9,59.5,Complete
5058,101,5,8,32,19.0,40.1,62.3,Complete
5059,101,5,9,39,19.3,33.7,75.1,Complete
5060,101,5,10,98,18.6,35.0,72.1,Complete
5061,101,7,1,28,18.1,35.9,78.1,Complete
5062,101,7,2,84,18.4,31.6,80.9,Complete
5063,101,7,3,25,16.7,34.2,74.0,Complete
5064,101,7,4,137,17.4,34.9,78.1,Complete
5065,101,7,5,21,17.1,33.5,83.1,Estimated
5066,101,7,6,91,15.8,28.0,93.9,Complete
5067,101,7,7,39,27.4,49.5,48.3,Complete
5068,101,7,8,37,26.2,50.9,45.7,Complete
5069,101,7,9,131,14.0,27.7,100.0,Complete
5070,101,7,10,82,12.4,25.6,100.0,Partial
5071,101,8,1,90,20.4,34.3,72.8,Partial
5072,101,8,2,95,20.2,39.2,66.5,Complete
5073,101,8,3,36,18.2,39.3,64.7,Complete
5074,101,8,4,41,16.8,36.0,74.7,Complete
5075,101,8,5,75,18.9,37.3,78.5,Complete
5076,101,8,6,48,17.7,32.5,80.0,Complete
5077,101,8,7,75,24.9,50.2,49.9,Complete
5078,101,8,8,28,31.7,54.1,46.8,Complete
5079,101,8,9,118,18.2,35.5,79.1,Complete
5080,101,8,10,125,15.3,33.3,74.3,Complete
5081,102,1,1,85,114.2,209.2,78.0,Partial
5082,102,1,2,212,105.3,219.4,76.8,Complete
5083,102,1,3,158,104.9,211.1,71.9,Complete
5084,102,1,4,118,117.1,224.4,72.0,Complete
5085,102,1,5,222,88.8,179.4,95.6,Complete
5086,102,1,6,110,112.2,215.2,69.9,Complete
5087,102,1,7,37,168.2,332.0,47.9,Complete
5088,102,1,8,72,172.4,340.8,45.5,Complete
5089,102,1,9,237,88.7,194.3,75.7,Partial
5090,102,1,10,226,84.6,187.0,88.6,Partial
5091,102,2,1,109,117.0,215.3,70.3,Estimated
5092,102,2,2,224,114.5,221.3,67.8,Complete
5093,102,2,3,204,107.9,222.8,65.7,Complete
5094,102,2,4,112,101.7,175.0,84.1,Partial
5095,102,2,5,239,100.2,198.5,81.9,Complete
5096,102,2,6,125,87.5,177.1,100.0,Partial
5097,102,2,7,31,130.2,249.3,73.4,Complete
5098,102,2,8,141,164.8,335.7,51.6,Complete
5099,102,2,9,153,120.1,234.4,71.9,Complete
5100,102,2,10,230,113.4,214.4,78.4,Partial
5101,102,3,1,298,1.0,2.1,80.1,Complete
5102,102,3,2,205,1.4,2.5,63.8,Complete
5103,102,3,3,175,1.4,2.6,69.8,Complete
5104,102,3,4,204,1.1,2.3,91.7,Complete
5105,102,3,5,218,1.2,2.0,90.3,Complete
5106,102,3,6,207,1.4,2.6,66.2,Complete
5107,102,3,7,272,1.7,3.0,58.6,Estimated
5108,102,3,8,226,1.8,3.2,52.3,Estimated
5109,102,3,9,249,0.8,1.8,100.0,Estimated
5110,102,3,10,289,1.0,2.0,94.1,Complete
5111,102,4,1,151,78.5,154.3,62.6,Complete
5112,102,4,2,100,75.5,134.5,68.2,Complete
5113,102,4,3,170,69.6,141.7,66.3,Complete
5114,102,4,4,160,87.4,146.9,76.8,Complete
5115,102,4,5,307,60.2,108.4,91.8,Complete
5116,102,4,6,107,65.2,117.9,80.2,Complete
5117,102,4,7,82,81.5,153.5,66.9,Complete
5118,102,4,8,73,87.9,172.3,54.1,Complete
5119,102,4,9,269,75.8,135.0,68.7,Partial
5120,102,4,10,266,62.4,121.8,75.9,Partial
5121,102,5,1,138,15.3,29.9,96.9,Complete
5122,102,5,2,246,17.9,37.2,63.2,Complete
5123,102,5,3,242,17.4,34.7,64.6,Complete
5124,102,5,4,63,14.6,30.8,83.9,Complete
5125,102,5,5,140,20.8,35.6,72.2,Complete
5126,102,5,6,221,14.1,30.9,90.2,Complete
5127,102,5,7,64,23.5,44.2,58.4,Complete
5128,102,5,8,60,21.3,47.2,53.8,Partial
5129,102,5,9,118,12.9,26.5,100.0,Complete
5130,102,5,10,91,19.3,33.8,69.4,Estimated
5131,102,6,1,250,7.5,14.0,81.1,Partial
5132,102,6,2,271,7.5,16.5,73.5,Complete
5133,102,6,3,167,8.2,17.0,81.9,Complete
5134,102,6,4,138,9.7,16.1,72.0,Complete
5135,102,6,5,238,8.1,17.2,80.7,Complete
5136,102,6,6,145,6.2,13.3,98.9,Complete
5137,102,6,7,187,12.4,20.8,62.7,Complete
5138,102,6,8,360,11.5,25.5,50.7,Complete
5139,102,6,9,230,9.3,16.8,77.5,Partial
5140,102,6,10,346,7.9,13.2,96.4,Partial
5141,102,7,1,112,15.8,28.8,84.0,Complete
5142,102,7,2,67,19.4,32.4,82.6,Complete
5143,102,7,3,115,19.9,35.5,68.1,Partial
5144,102,7,4,153,18.6,34.3,73.8,Complete
5145,102,7,5,122,18.2,34.5,68.7,Complete
5146,102,7,6,163,15.6,30.4,77.0,Complete
5147,102,7,7,113,17.5,38.5,68.2,Complete
5148,102,7,8,46,24.5,51.3,54.4,Complete
5149,102,7,9,279,15.1,31.2,77.6,Complete
5150,102,7,10,187,16.6,30.5,79.2,Complete
5151,102,8,1,217,15.9,33.8,87.3,Complete
5152,102,8,2,167,16.0,33.2,78.3,Complete
5153,102,8,3,189,18.3,32.7,80.8,Complete
5154,102,8,4,117,13.7,29.2,100.0,Complete
5155,102,8,5,151,20.2,37.4,76.8,Estimated
5156,102,8,6,155,23.6,39.4,66.5,Complete
5157,102,8,7,62,26.2,46.5,64.0,Complete
5158,102,8,8,60,20.8,40.7,62.3,Complete
5159,102,8,9,133,15.6,30.0,94.4,Estimated
5160,102,8,10,91,22.0,37.8,72.0,Complete
5161,103,1,1,21,137.8,229.9,80.1,Complete
5162,103,1,2,47,116.0,200.6,76.0,Complete
5163,103,1,3,71,111.9,189.7,95.2,Complete
5164,103,1,4,22,117.5,216.6,79.1,Complete
5165,103,1,5,74,126.2,228.7,72.3,Complete
5166,103,1,6,46,108.3,221.0,85.0,Complete
5167,103,1,7,41,118.2,250.4,69.7,Complete
5168,103,1,8,29,147.3,307.1,56.1,Complete
5169,103,1,9,76,102.3,186.6,96.7,Complete
5170,103,1,10,44,91.5,171.6,96.4,Partial
5171,103,7,1,42,15.0,29.5,97.4,Complete
5172,103,7,2,51,18.8,32.3,90.1,Partial
5173,103,7,3,25,22.3,37.5,67.6,Complete
5174,103,7,4,40,16.0,28.8,85.1,Estimated
5175,103,7,5,35,15.1,31.8,74.0,Partial
5176,103,7,6,74,15.7,26.4,100.0,Estimated
5177,103,7,7,18,22.3,37.9,75.4,Complete
5178,103,7,8,27,25.3,47.3,52.4,Complete
5179,103,7,9,27,15.5,30.5,83.9,Complete
5180,103,7,10,61,16.6,33.0,81.7,Complete
5181,103,8,1,59,16.7,35.5,68.7,Complete
5182,103,8,2,55,21.8,37.4,65.8,Complete
5183,103,8,3,53,21.4,39.8,78.6,Complete
5184,103,8,4,21,15.4,29.2,84.3,Complete
5185,103,8,5,33,16.1,31.1,81.7,Complete
5186,103,8,6,21,19.5,33.3,89.2,Partial
5187,103,8,7,21,27.9,47.6,60.7,Complete
5188,103,8,8,46,27.4,48.2,65.3,Complete
5189,103,8,9,26,18.7,33.2,84.2,Complete
5190,103,8,10,74,16.3,30.1,82.4,Complete
5191,104,8,1,34,20.8,41.3,71.5,Complete
5192,104,8,2,27,22.7,41.0,59.8,Complete
5193,104,8,3,28,18.5,31.5,95.6,Complete
5194,104,8,4,56,18.6,35.9,77.1,Complete
5195,104,8,5,27,17.5,33.8,83.0,Partial
5196,104,8,6,49,15.2,28.9,100.0,Complete
5197,104,8,7,16,26.3,55.5,56.7,Partial
5198,104,8,8,37,21.8,42.2,60.7,Complete
5199,104,8,9,86,16.2,27.7,86.7,Partial
5200,104,8,10,65,16.5,32.2,74.9,Complete
5201,105,1,1,114,116.6,213.7,86.8,Complete
5202,105,1,2,120,133.0,257.4,68.7,Partial
5203,105,1,3,77,156.7,268.0,56.0,Complete
5204,105,1,4,49,131.2,224.2,69.1,Complete
5205,105,1,5,99,105.8,207.6,86.7,Complete
5206,105,1,6,70,113.5,247.6,67.3,Complete
5207,105,1,7,79,202.7,381.3,45.3,Complete
5208,105,1,8,53,209.1,359.4,51.3,Complete
5209,105,1,9,218,90.4,196.8,76.5,Complete
5210,105,1,10,206,133.0,236.7,77.1,Complete
5211,105,2,1,57,132.7,280.0,52.0,Partial
5212,105,2,2,66,149.3,265.6,65.0,Estimated
5213,105,2,3,188,132.7,261.1,70.9,Complete
5214,105,2,4,104,125.7,237.2,79.1,Complete
5215,105,2,5,114,127.5,263.9,64.7,Complete
5216,105,2,6,85,108.1,224.7,82.7,Complete
5217,105,2,7,51,172.0,366.0,41.0,Complete
5218,105,2,8,59,141.5,275.8,63.4,Complete
5219,105,2,9,211,112.5,227.0,72.3,Complete
5220,105,2,10,129,132.9,261.9,55.9,Complete
5221,105,3,1,312,1.5,2.6,65.6,Complete
5222,105,3,2,198,1.5,2.7,63.5,Complete
5223,105,3,3,185,1.4,2.9,59.9,Complete
5224,105,3,4,238,1.1,2.3,86.5,Complete
5225,105,3,5,130,1.4,2.8,71.7,Complete
5226,105,3,6,248,1.3,2.8,61.5,Complete
5227,105,3,7,170,1.7,3.3,56.1,Complete
5228,105,3,8,196,2.0,3.4,60.1,Estimated
5229,105,3,9,163,1.3,2.6,67.8,Complete
5230,105,3,10,235,1.2,2.1,85.1,Partial
5231,105,4,1,190,72.5,124.3,90.0,Complete
5232,105,4,2,137,85.5,154.4,63.5,Complete
5233,105,4,3,131,64.3,131.3,76.3,Complete
5234,105,4,4,64,72.2,145.6,71.5,Partial
5235,105,4,5,74,75.5,143.2,73.1,Complete
5236,105,4,6,105,62.6,138.6,84.5,Complete
5237,105,4,7,44,105.5,216.3,45.5,Complete
5238,105,4,8,98,87.0,183.3,63.5,Complete
5239,105,4,9,91,59.4,123.7,73.1,Estimated
5240,105,4,10,177,66.2,122.0,89.0,Complete
5241,105,5,1,84,19.3,34.3,82.0,Complete
5242,105,5,2,70,23.6,40.6,62.4,Complete
5243,105,5,3,89,20.6,35.3,66.4,Partial
5244,105,5,4,53,18.7,40.7,67.2,Complete
5245,105,5,5,179,18.2,35.1,66.0,Complete
5246,105,5,6,120,22.0,37.8,66.2,Complete
5247,105,5,7,100,29.1,60.0,45.8,Complete
5248,105,5,8,33,29.2,50.5,56.0,Complete
5249,105,5,9,106,16.5,35.0,77.0,Complete
5250,105,5,10,67,19.6,33.3,70.8,Complete
5251,105,6,1,154,10.9,21.8,65.6,Complete
5252,105,6,2,257,9.3,17.3,77.0,Partial
5253,105,6,3,144,11.7,19.5,63.4,Complete
5254,105,6,4,225,9.6,19.1,73.4,Complete
5255,105,6,5,152,7.9,16.3,76.2,Partial
5256,105,6,6,124,8.5,16.7,82.6,Complete
5257,105,6,7,128,14.9,30.1,41.2,Complete
5258,105,6,8,174,12.3,23.3,62.0,Complete
5259,105,6,9,202,10.7,19.3,75.7,Partial
5260,105,6,10,129,8.3,17.2,65.0,Complete
5261,105,7,1,41,18.2,31.4,89.4,Complete
5262,105,7,2,159,22.5,42.2,65.5,Partial
5263,105,7,3,136,22.2,42.6,62.2,Estimated
5264,105,7,4,121,19.1,35.2,66.8,Complete
5265,105,7,5,91,25.1,42.3,57.2,Complete
5266,105,7,6,63,20.0,38.1,67.0,Complete
5267,105,7,7,54,30.0,59.9,46.0,Complete
5268,105,7,8,68,23.0,48.1,52.7,Complete
5269,105,7,9,205,18.0,31.8,76.6,Complete
5270,105,7,10,188,14.5,31.8,84.9,Complete
5271,105,8,1,182,21.6,37.7,78.8,Complete
5272,105,8,2,122,17.9,35.4,72.8,Partial
5273,105,8,3,127,21.6,36.5,83.5,Complete
5274,105,8,4,159,17.3,36.5,84.4,Complete
5275,105,8,5,75,22.3,43.5,63.5,Estimated
5276,105,8,6,131,24.6,43.3,61.5,Complete
5277,105,8,7,50,36.8,63.4,41.8,Complete
5278,105,8,8,58,25.5,46.3,55.7,Complete
5279,105,8,9,158,19.3,37.8,65.9,Estimated
5280,105,8,10,256,16.8,35.4,85.8,Complete
5281,106,2,1,50,179.3,328.9,47.2,Complete
5282,106,2,2,32,185.8,327.3,52.7,Complete
5283,106,2,3,20,194.5,354.0,49.0,Complete
5284,106,2,4,44,186.9,343.0,54.3,Partial
